source,record_id,month,day,year,plot_id,species_id,sex,hindfoot_length,weight,genus,species,taxa,plot_type
data_raw/surveys_part3.csv,11731,7,4,1986,9,OL,F,19,30,Onychomys,leucogaster,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11732,7,4,1986,15,DM,F,35,29,Dipodomys,merriami,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11733,7,4,1986,8,DM,M,37,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11734,7,4,1986,1,DS,M,53,156,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11735,8,9,1986,16,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11736,8,9,1986,17,DM,M,36,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11737,8,9,1986,12,DO,M,NA,48,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11738,8,9,1986,14,DM,M,36,50,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11739,8,9,1986,12,DM,F,34,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11740,8,9,1986,14,DM,F,36,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11741,8,9,1986,20,PP,F,NA,10,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11742,8,9,1986,12,DS,M,47,126,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11743,8,9,1986,14,NL,F,31,101,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11744,8,9,1986,12,NL,M,33,180,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11745,8,9,1986,16,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Rodent Exclosure
data_raw/surveys_part3.csv,11746,8,9,1986,6,DO,F,35,44,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11747,8,9,1986,18,PM,M,20,NA,Peromyscus,maniculatus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11748,8,9,1986,14,DM,M,NA,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11749,8,9,1986,18,DM,M,34,48,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11750,8,9,1986,24,DM,F,36,55,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11751,8,9,1986,12,DM,F,35,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11752,8,9,1986,20,DM,M,36,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11753,8,9,1986,18,DM,M,36,32,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11754,8,9,1986,14,NL,F,34,184,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11755,8,9,1986,14,DM,F,37,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11756,8,9,1986,22,DS,M,49,80,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11757,8,9,1986,18,DM,F,36,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11758,8,9,1986,24,DM,M,35,41,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11759,8,9,1986,14,OL,M,20,30,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part3.csv,11760,8,9,1986,17,DO,F,36,60,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11761,8,9,1986,14,DM,F,34,51,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11762,8,9,1986,17,NL,M,30,116,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11763,8,9,1986,6,DO,M,36,56,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11764,8,9,1986,24,DM,F,34,42,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11765,8,9,1986,16,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11766,8,9,1986,20,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11767,8,9,1986,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part3.csv,11768,8,9,1986,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part3.csv,11769,8,9,1986,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11770,8,9,1986,21,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11771,8,9,1986,23,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part3.csv,11772,8,10,1986,2,DM,M,38,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11773,8,10,1986,3,PP,F,23,NA,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11774,8,10,1986,9,DO,F,36,63,Dipodomys,ordii,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11775,8,10,1986,5,DM,M,36,50,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11776,8,10,1986,11,DM,F,36,34,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11777,8,10,1986,8,DS,M,54,150,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11778,8,10,1986,13,DM,M,38,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11779,8,10,1986,4,DS,M,49,94,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11780,8,10,1986,3,PP,F,23,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11781,8,10,1986,4,DM,M,37,NA,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11782,8,10,1986,4,OL,M,22,28,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part3.csv,11783,8,10,1986,8,DM,F,NA,66,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11784,8,10,1986,2,DM,M,34,31,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11785,8,10,1986,3,PP,F,23,18,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11786,8,10,1986,8,DS,F,49,130,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11787,8,10,1986,1,DS,F,48,98,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11788,8,10,1986,2,DM,M,38,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11789,8,10,1986,15,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11790,8,10,1986,5,DM,F,35,27,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11791,8,10,1986,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11792,8,10,1986,5,DM,F,36,42,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11793,8,10,1986,4,DS,NA,NA,NA,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11794,8,10,1986,9,DM,F,36,49,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11795,8,10,1986,1,DM,F,NA,48,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11796,8,10,1986,5,DM,F,35,45,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11797,8,10,1986,11,DM,F,36,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11798,8,10,1986,9,DM,M,36,47,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11799,8,10,1986,13,DM,M,34,45,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11800,8,10,1986,11,DM,F,33,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11801,8,10,1986,13,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11802,8,10,1986,1,DM,M,37,51,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11803,8,10,1986,5,DO,M,37,50,Dipodomys,ordii,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11804,8,10,1986,11,DM,F,36,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11805,8,10,1986,13,DM,F,36,55,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11806,8,10,1986,4,DM,M,NA,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11807,9,6,1986,14,OL,M,22,27,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part3.csv,11808,9,6,1986,14,DM,M,36,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11809,9,6,1986,17,DM,M,37,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11810,9,6,1986,6,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11811,9,6,1986,16,OT,M,20,21,Onychomys,torridus,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11812,9,6,1986,24,DM,M,34,25,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11813,9,6,1986,22,DM,M,37,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11814,9,6,1986,18,DM,F,32,42,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11815,9,6,1986,21,PF,F,15,9,Perognathus,flavus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11816,9,6,1986,24,DM,F,35,44,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11817,9,6,1986,20,DO,F,35,50,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11818,9,6,1986,14,DM,F,35,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11819,9,6,1986,14,DM,F,34,40,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11820,9,6,1986,12,OT,M,18,20,Onychomys,torridus,Rodent,Control
data_raw/surveys_part3.csv,11821,9,6,1986,14,DM,M,36,53,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11822,9,6,1986,12,DM,F,33,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11823,9,6,1986,17,DO,F,36,52,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11824,9,6,1986,12,OL,F,20,26,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part3.csv,11825,9,6,1986,6,DO,F,33,35,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11826,9,6,1986,18,DM,F,35,44,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11827,9,6,1986,6,PP,F,21,20,Chaetodipus,penicillatus,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11828,9,6,1986,20,NL,F,31,196,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11829,9,6,1986,20,DM,M,37,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11830,9,6,1986,14,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
data_raw/surveys_part3.csv,11831,9,6,1986,24,DM,M,34,23,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11832,9,6,1986,12,DM,F,37,44,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11833,9,6,1986,23,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11834,9,6,1986,24,DM,M,35,42,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11835,9,6,1986,14,DM,M,34,20,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11836,9,6,1986,6,DO,M,37,NA,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11837,9,6,1986,22,DM,M,36,31,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11838,9,6,1986,17,NL,M,32,131,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11839,9,6,1986,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part3.csv,11840,9,6,1986,19,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11841,9,7,1986,2,DM,M,36,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11842,9,7,1986,5,DM,M,36,52,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11843,9,7,1986,3,OL,M,21,30,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11844,9,7,1986,11,DS,M,50,137,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11845,9,7,1986,4,DO,M,32,50,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11846,9,7,1986,5,DM,F,36,46,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11847,9,7,1986,13,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11848,9,7,1986,3,NL,F,30,172,Neotoma,albigula,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11849,9,7,1986,7,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11850,9,7,1986,3,PP,F,20,21,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11851,9,7,1986,15,OT,M,22,22,Onychomys,torridus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11852,9,7,1986,11,DM,F,35,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11853,9,7,1986,8,DS,M,54,151,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11854,9,7,1986,13,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11855,9,7,1986,13,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11856,9,7,1986,5,DM,M,35,48,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11857,9,7,1986,1,DM,F,33,45,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11858,9,7,1986,2,DS,M,52,128,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11859,9,7,1986,11,DM,F,35,39,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11860,9,7,1986,3,OL,F,20,26,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11861,9,7,1986,1,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11862,9,7,1986,2,DM,M,35,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11863,9,7,1986,3,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11864,9,7,1986,4,DM,M,36,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11865,9,7,1986,3,PP,F,23,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11866,9,7,1986,5,DM,F,32,41,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11867,9,7,1986,1,DS,M,47,118,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11868,9,7,1986,4,DS,F,48,118,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11869,9,7,1986,9,DM,F,35,45,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11870,9,7,1986,8,DO,F,33,55,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11871,9,7,1986,15,AH,NA,NA,NA,Ammospermophilus,harrisi,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11872,9,7,1986,1,DS,M,52,150,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11873,9,7,1986,9,DM,M,37,46,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11874,9,7,1986,11,DM,F,36,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11875,9,7,1986,8,DS,F,50,127,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11876,9,7,1986,1,DM,M,37,54,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11877,9,7,1986,2,NL,M,34,202,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11878,9,7,1986,5,DO,M,36,51,Dipodomys,ordii,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11879,9,7,1986,2,NL,F,32,135,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11880,9,7,1986,9,DM,M,35,47,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11881,9,7,1986,3,PP,F,22,17,Chaetodipus,penicillatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11882,9,7,1986,13,CB,NA,NA,NA,Campylorhynchus,brunneicapillus,Bird,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11883,9,7,1986,11,DM,F,33,20,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11884,9,7,1986,4,DM,M,35,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11885,9,7,1986,11,DM,F,36,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11886,9,7,1986,13,DM,M,35,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11887,9,7,1986,2,NL,M,33,177,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11888,10,4,1986,22,OT,M,20,23,Onychomys,torridus,Rodent,Control
data_raw/surveys_part3.csv,11889,10,4,1986,23,PM,M,19,21,Peromyscus,maniculatus,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11890,10,4,1986,22,DM,M,36,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11891,10,4,1986,18,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11892,10,4,1986,20,DM,F,33,34,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11893,10,4,1986,18,DM,F,35,43,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11894,10,4,1986,24,DM,F,35,41,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11895,10,4,1986,14,OL,M,22,35,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part3.csv,11896,10,4,1986,21,SH,M,28,55,Sigmodon,hispidus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11897,10,4,1986,14,DM,F,35,48,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11898,10,4,1986,14,DM,F,36,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11899,10,4,1986,18,DM,M,34,NA,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11900,10,4,1986,17,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
data_raw/surveys_part3.csv,11901,10,4,1986,19,PM,F,20,25,Peromyscus,maniculatus,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11902,10,4,1986,6,DO,M,37,54,Dipodomys,ordii,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11903,10,4,1986,17,DM,M,35,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11904,10,4,1986,17,DO,F,36,63,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11905,10,4,1986,12,SS,NA,NA,NA,Spermophilus,spilosoma,Rodent,Control
data_raw/surveys_part3.csv,11906,10,4,1986,18,DM,F,34,31,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11907,10,4,1986,14,DM,M,36,54,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11908,10,4,1986,20,NL,F,32,183,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11909,10,4,1986,22,DM,F,34,32,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11910,10,4,1986,12,DM,F,35,47,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11911,10,4,1986,20,DM,M,35,49,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11912,10,4,1986,12,DM,M,33,26,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11913,10,4,1986,22,DM,F,36,46,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11914,10,4,1986,17,NL,M,30,142,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11915,10,4,1986,24,DM,M,36,45,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11916,10,4,1986,22,OT,F,19,21,Onychomys,torridus,Rodent,Control
data_raw/surveys_part3.csv,11917,10,4,1986,17,DO,M,34,NA,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11918,10,4,1986,24,DM,F,34,31,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11919,10,4,1986,16,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part3.csv,11920,10,5,1986,2,DM,M,37,53,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11921,10,5,1986,8,PP,M,21,12,Chaetodipus,penicillatus,Rodent,Control
data_raw/surveys_part3.csv,11922,10,5,1986,11,DS,F,46,102,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11923,10,5,1986,2,DS,M,53,134,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11924,10,5,1986,5,DO,M,35,62,Dipodomys,ordii,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11925,10,5,1986,1,DM,F,37,53,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11926,10,5,1986,5,DM,F,35,27,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11927,10,5,1986,11,DO,M,36,51,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11928,10,5,1986,13,NL,F,32,180,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11929,10,5,1986,9,DM,M,37,40,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11930,10,5,1986,1,DS,M,49,131,Dipodomys,spectabilis,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11931,10,5,1986,11,OL,M,19,14,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part3.csv,11932,10,5,1986,8,DS,M,54,148,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11933,10,5,1986,5,DM,F,37,43,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11934,10,5,1986,11,NL,F,31,94,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11935,10,5,1986,8,OL,M,20,20,Onychomys,leucogaster,Rodent,Control
data_raw/surveys_part3.csv,11936,10,5,1986,4,DM,M,37,49,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11937,10,5,1986,8,OT,F,19,20,Onychomys,torridus,Rodent,Control
data_raw/surveys_part3.csv,11938,10,5,1986,13,DM,M,37,46,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11939,10,5,1986,11,DM,F,37,41,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11940,10,5,1986,8,DO,F,34,49,Dipodomys,ordii,Rodent,Control
data_raw/surveys_part3.csv,11941,10,5,1986,4,DS,F,50,124,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11942,10,5,1986,11,DM,F,35,42,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11943,10,5,1986,11,PE,F,20,22,Peromyscus,eremicus,Rodent,Control
data_raw/surveys_part3.csv,11944,10,5,1986,5,DM,F,36,42,Dipodomys,merriami,Rodent,Rodent Exclosure
data_raw/surveys_part3.csv,11945,10,5,1986,9,DM,M,37,50,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11946,10,5,1986,1,DM,F,37,49,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11947,10,5,1986,9,DM,F,37,37,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11948,10,5,1986,2,PE,F,21,22,Peromyscus,eremicus,Rodent,Control
data_raw/surveys_part3.csv,11949,10,5,1986,3,OL,F,20,24,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11950,10,5,1986,13,NL,M,32,176,Neotoma,albigula,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11951,10,5,1986,1,DM,M,37,51,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11952,10,5,1986,13,DM,M,35,51,Dipodomys,merriami,Rodent,Short-term Krat Exclosure
data_raw/surveys_part3.csv,11953,10,5,1986,2,NL,M,33,221,Neotoma,albigula,Rodent,Control
data_raw/surveys_part3.csv,11954,10,5,1986,8,DS,F,51,136,Dipodomys,spectabilis,Rodent,Control
data_raw/surveys_part3.csv,11955,10,5,1986,9,DM,M,36,43,Dipodomys,merriami,Rodent,Spectab exclosure
data_raw/surveys_part3.csv,11956,10,5,1986,8,DM,M,37,48,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11957,10,5,1986,4,DM,M,36,45,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11958,10,5,1986,3,OL,M,21,32,Onychomys,leucogaster,Rodent,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11959,10,5,1986,11,DM,F,34,43,Dipodomys,merriami,Rodent,Control
data_raw/surveys_part3.csv,11960,10,5,1986,10,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
data_raw/surveys_part3.csv,11961,10,5,1986,15,NA,NA,NA,NA,NA,NA,NA,Long-term Krat Exclosure
data_raw/surveys_part3.csv,11962,10,5,1986,7,NA,NA,NA,NA,NA,NA,NA,Rodent Exclosure
